Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving 
06-03-2026;16:45:00;06-03-2026;17:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,004;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;17:00:00;06-03-2026;17:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,577;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;17:00:00;06-03-2026;17:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,006;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;17:15:00;06-03-2026;17:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,358;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;17:15:00;06-03-2026;17:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;17:30:00;06-03-2026;17:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,074;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;17:30:00;06-03-2026;17:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;17:45:00;06-03-2026;18:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,350;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;17:45:00;06-03-2026;18:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;18:00:00;06-03-2026;18:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,187;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;18:00:00;06-03-2026;18:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;18:15:00;06-03-2026;18:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,316;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;18:15:00;06-03-2026;18:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;18:30:00;06-03-2026;18:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,169;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;18:30:00;06-03-2026;18:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;18:45:00;06-03-2026;19:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,186;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;18:45:00;06-03-2026;19:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;19:00:00;06-03-2026;19:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,187;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;19:00:00;06-03-2026;19:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;19:15:00;06-03-2026;19:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,170;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;19:15:00;06-03-2026;19:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;19:30:00;06-03-2026;19:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,165;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;19:30:00;06-03-2026;19:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;19:45:00;06-03-2026;20:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,177;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;19:45:00;06-03-2026;20:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;20:00:00;06-03-2026;20:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,157;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;20:00:00;06-03-2026;20:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;20:15:00;06-03-2026;20:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,198;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;20:15:00;06-03-2026;20:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;20:30:00;06-03-2026;20:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,155;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;20:30:00;06-03-2026;20:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;20:45:00;06-03-2026;21:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,201;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;20:45:00;06-03-2026;21:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;21:00:00;06-03-2026;21:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,165;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;21:00:00;06-03-2026;21:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;21:15:00;06-03-2026;21:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,167;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;21:15:00;06-03-2026;21:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;21:30:00;06-03-2026;21:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,206;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;21:30:00;06-03-2026;21:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;21:45:00;06-03-2026;22:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,172;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;21:45:00;06-03-2026;22:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;22:00:00;06-03-2026;22:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,335;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;22:00:00;06-03-2026;22:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;22:15:00;06-03-2026;22:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,261;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;22:15:00;06-03-2026;22:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;22:30:00;06-03-2026;22:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,287;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;22:30:00;06-03-2026;22:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;22:45:00;06-03-2026;23:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,290;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;22:45:00;06-03-2026;23:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;23:00:00;06-03-2026;23:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,117;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;23:00:00;06-03-2026;23:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;23:15:00;06-03-2026;23:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,132;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;23:15:00;06-03-2026;23:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;23:30:00;06-03-2026;23:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,112;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;23:30:00;06-03-2026;23:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;23:45:00;07-03-2026;00:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,139;kWh;Uitgelezen;Hoofdverblijf
06-03-2026;23:45:00;07-03-2026;00:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;00:00:00;07-03-2026;00:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,110;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;00:00:00;07-03-2026;00:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;00:15:00;07-03-2026;00:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,130;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;00:15:00;07-03-2026;00:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;00:30:00;07-03-2026;00:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,107;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;00:30:00;07-03-2026;00:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;00:45:00;07-03-2026;01:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,135;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;00:45:00;07-03-2026;01:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;01:00:00;07-03-2026;01:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,104;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;01:00:00;07-03-2026;01:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;01:15:00;07-03-2026;01:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,099;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;01:15:00;07-03-2026;01:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;01:30:00;07-03-2026;01:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,132;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;01:30:00;07-03-2026;01:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;01:45:00;07-03-2026;02:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,143;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;01:45:00;07-03-2026;02:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;02:00:00;07-03-2026;02:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,120;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;02:00:00;07-03-2026;02:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;02:15:00;07-03-2026;02:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,115;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;02:15:00;07-03-2026;02:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;02:30:00;07-03-2026;02:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,132;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;02:30:00;07-03-2026;02:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;02:45:00;07-03-2026;03:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,144;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;02:45:00;07-03-2026;03:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;03:00:00;07-03-2026;03:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,123;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;03:00:00;07-03-2026;03:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;03:15:00;07-03-2026;03:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,116;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;03:15:00;07-03-2026;03:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;03:30:00;07-03-2026;03:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,148;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;03:30:00;07-03-2026;03:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;03:45:00;07-03-2026;04:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,151;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;03:45:00;07-03-2026;04:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;04:00:00;07-03-2026;04:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,136;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;04:00:00;07-03-2026;04:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;04:15:00;07-03-2026;04:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,118;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;04:15:00;07-03-2026;04:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;04:30:00;07-03-2026;04:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,154;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;04:30:00;07-03-2026;04:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;04:45:00;07-03-2026;05:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,157;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;04:45:00;07-03-2026;05:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;05:00:00;07-03-2026;05:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,130;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;05:00:00;07-03-2026;05:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;05:15:00;07-03-2026;05:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,166;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;05:15:00;07-03-2026;05:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;05:30:00;07-03-2026;05:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,154;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;05:30:00;07-03-2026;05:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;05:45:00;07-03-2026;06:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,132;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;05:45:00;07-03-2026;06:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;06:00:00;07-03-2026;06:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,130;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;06:00:00;07-03-2026;06:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;06:15:00;07-03-2026;06:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,198;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;06:15:00;07-03-2026;06:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;06:30:00;07-03-2026;06:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,156;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;06:30:00;07-03-2026;06:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;06:45:00;07-03-2026;07:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,138;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;06:45:00;07-03-2026;07:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;07:00:00;07-03-2026;07:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,147;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;07:00:00;07-03-2026;07:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;07:15:00;07-03-2026;07:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,167;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;07:15:00;07-03-2026;07:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;07:30:00;07-03-2026;07:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,194;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;07:30:00;07-03-2026;07:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;07:45:00;07-03-2026;08:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,163;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;07:45:00;07-03-2026;08:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;08:00:00;07-03-2026;08:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,114;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;08:00:00;07-03-2026;08:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;08:15:00;07-03-2026;08:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,096;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;08:15:00;07-03-2026;08:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;08:30:00;07-03-2026;08:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,060;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;08:30:00;07-03-2026;08:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,008;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;08:45:00;07-03-2026;09:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,036;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;08:45:00;07-03-2026;09:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,031;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;09:00:00;07-03-2026;09:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,069;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;09:00:00;07-03-2026;09:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,054;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;09:15:00;07-03-2026;09:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,432;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;09:15:00;07-03-2026;09:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,001;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;09:30:00;07-03-2026;09:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,061;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;09:30:00;07-03-2026;09:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,092;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;09:45:00;07-03-2026;10:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,014;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;09:45:00;07-03-2026;10:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,180;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;10:00:00;07-03-2026;10:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,040;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;10:00:00;07-03-2026;10:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,090;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;10:15:00;07-03-2026;10:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,015;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;10:15:00;07-03-2026;10:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,212;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;10:30:00;07-03-2026;10:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,166;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;10:30:00;07-03-2026;10:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,083;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;10:45:00;07-03-2026;11:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,102;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;10:45:00;07-03-2026;11:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,087;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;11:00:00;07-03-2026;11:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,007;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;11:00:00;07-03-2026;11:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,329;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;11:15:00;07-03-2026;11:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,392;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;11:15:00;07-03-2026;11:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,001;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;11:30:00;07-03-2026;11:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,398;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;11:30:00;07-03-2026;11:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,006;kWh;Uitgelezen;Hoofdverblijf
07-03-2026;11:45:00;07-03-2026;12:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,304;kWh;Uitgelezen;Hoofdverblijf
